ID,Name,Proponent,Project Type,AFOLU Activities,Methodology,Status,Country/Area,Estimated Annual Emission Reductions,Region,Project Registration Date,Crediting Period Start Date,Crediting Period End Date
889,BRASCARBON Methane Recovery Project BCA-BRA-03.,"Brascarbon Cosultoria, Projetos e Represetacao Ltd","Livestock, enteric fermentation, and manure management",,AMS-III.D.,Late to verify,Brazil,"43,535",Latin America,11/09/2012,,
878,"BRASCARBON Methane Recovery Project BCA-BRA-02, Brazil.",Brascarbon Cosultoria Projetos e Represetacao SA,"Livestock, enteric fermentation, and manure management",,AMS-III.D.,Late to verify,Brazil,"45,146",,10/08/2012,,
1644,Larimar Wind Farm Project,EMPRESA GENERADORA DE ELECTRICIDAD HAINA S.A. (EGE HAINA),Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Dominican Republic,"265,391",Latin America,15/06/2017,01/08/2016,31/07/2026
1643,The New Horizons (ATHLONE) Waste to Energy Project,New Horizons Waste to Energy (Pty) Ltd,Waste handling and disposal,,ACM0022,Under development,South Africa,"30,438",Africa,,01/06/2017,31/05/2027
942,ROCHELLE LANDFILL METHANE RECOVERY AND DESTRUCTION PROJECT,"William Charles Energy, LLC",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Withdrawn,United States,"100,000",North America,,09/02/2021,08/02/2031
993,"TIST Program in Uganda, VCS 005",Clean Air Action Corporation,Agriculture Forestry and Other Land Use,ARR,AR-AMS0001,Registered,Uganda,"19,342",Africa,13/03/2013,01/01/2003,31/12/2032
994,"TIST Program in India, VCS-001",Clean Air Action Corporation,Agriculture Forestry and Other Land Use,ARR,AR-AMS0001,Registered,India,"11,047",Asia,13/03/2013,01/01/2004,31/12/2033
995,"TIST Program in Uganda, VCS 006",Clean Air Action Corporation,Agriculture Forestry and Other Land Use,ARR,AR-AMS0001,Registered,Uganda,"7,787",Africa,13/03/2013,01/01/2006,31/12/2035
1147,Amazon Rio IFM,Empresa Brasileira de Conservacao de Florestas(EBCF),Agriculture Forestry and Other Land Use,IFM,VM0011,Verification approval requested,Brazil,"61,238",Latin America,04/06/2020,05/06/2013,04/06/2049
1015,"Community-based reforestation project on degraded lands in Uttar Pradesh, India by Indian Farm Forestry Development Co-operative Limited",Indian Farm Forestry Development Co-operative Limited,Agriculture Forestry and Other Land Use,ARR,AR-AMS0005,Verification approval requested,India,"5,651",Asia,08/10/2013,15/07/2008,14/07/2038
1080,Reforestation with Native Species in the Pachijal and Mira River Watersheds for Carbon Retention,Multiple Proponents,Agriculture Forestry and Other Land Use,ARR,AR-AMS0007,Under development,Ecuador,"6,973",Latin America,,01/11/2011,31/10/2041
1332,"Reforestation Project in Yingjing County, Sichuan Province",Multiple Proponents,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,On Hold - see notification letter,China,"3,365",Asia,22/10/2014,01/04/2011,31/03/2041
899,"TIST Program in Kenya, VCS 006",Clean Air Action Corporation,Agriculture Forestry and Other Land Use,ARR,AR-AMS0001,Registered,Kenya,"233,275",Africa,01/10/2012,01/01/2004,31/12/2033
824,"TIST Program in Uganda, VCS 001",Clean Air Action Corporation,Agriculture Forestry and Other Land Use,ARR,AR-AMS0001,Late to verify,Uganda,"24,348",Africa,22/05/2012,01/01/2003,31/12/2032
825,"TIST Program in Uganda, VCS 002",Clean Air Action Corporation,Agriculture Forestry and Other Land Use,ARR,AR-AMS0001,Late to verify,Uganda,"4,801",Africa,06/04/2020,01/01/2003,31/12/2032
826,"TIST Program in Uganda, VCS 004",Clean Air Action Corporation,Agriculture Forestry and Other Land Use,ARR,AR-AMS0001,Registered,Uganda,"2,958",Africa,22/05/2012,01/01/2003,31/12/2032
827,"TIST Program in Uganda, VCS 003",Clean Air Action Corporation,Agriculture Forestry and Other Land Use,ARR,AR-AMS0001,Registered,Uganda,"13,112",Africa,23/05/2012,01/01/2003,31/12/2032
643,"16.0 MW bagasse based cogeneration project at Ahmadnagar, Maharashtra by M/s Mula Sahakari Sakhar Karkhana Ltd.",M/s Mula Sahakari Sakhar Karkhana Ltd.,Energy industries (renewable/non-renewable sources),,ACM0006,Late to verify,India,"33,452",Asia,06/04/2020,,
644,"27.95MW Wind Energy Project in Coimbatore District in Tamilnadu, India.",LAKSHMI MACHINE WORKS LTD,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"60,778",Asia,08/07/2011,,
869,"2 x 3.5 MW Ullunkal Hydro Power Project in Kerala, India.",EDCL Power Projects Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"16,125",Asia,06/04/2020,,
568,"15 MW grouped grid connected wind energy project in Gujarat, India",C. Mahendra Exports Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"27,384",Asia,17/02/2011,,
590,2.25 MW rice husk based cogeneration plant at Siddeshwari Industries Pvt. Ltd.,Siddeshwari Industries Pvt Ltd,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Late to verify,India,"17,814",Asia,06/04/2020,01/10/2020,30/09/2027
266,18.2 MW Grouped Wind Power Project in Maharashtra by Navalakha Translines,Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"27,830",Asia,31/12/2009,01/04/2016,31/03/2026
133,15 MW grid-connected wind power project by MMTC in Karnataka,MMTC Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"21,927",Asia,06/04/2020,,
678,"16.45 MW bundled grid connected renewable energy project in Tamil Nadu, India.",Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"36,518",Asia,04/06/2020,,
1624,"Biomass Based Cogeneration Project by CG GROUP, NEPAL",CG Brewery (Nepal) Pvt. Ltd,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Registered,Nepal,"47,925",Asia,20/07/2023,01/09/2016,31/08/2026
1366,2 x 2MW wind project by Bansal Windmills Pvt. Ltd.,Bansal WindMill Pvt. Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"8,885",Asia,18/06/2015,,
308,"2.45 MW Wind Power Project in Rajasthan, India by Yamuna Power and Infrastructure Ltd.",Yamuna Power & Infrastructure Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"3,921",Asia,06/04/2020,,
292,"150 MW grid connected Wind Power based electricity generation project in Gujarat, India.",Vayu (Project 1) private limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"326,203",Asia,06/04/2020,,
1623,Denizli Bundled Solar Project,Yesilvadi Elektrik Üretim A.S.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Turkey,"6,818",Asia,06/04/2020,,
1622,REDD+ Project for Caribbean Guatemala: The Conservation Coast,Fundacion para el Ecodesarrollo y la Conservacion [FUNDAECO],Agriculture Forestry and Other Land Use,REDD,VM0015,Verification approval requested,Guatemala,"728,161",Latin America,04/06/2020,01/04/2012,31/03/2042
154,"Shunchang Yangkou Hydro Power Project, Fujian, China",Xiamen HSE Environmental Engineering Consulting,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"147,709",Asia,23/10/2009,,
658,"Reforestation of pastures in Campo Verde with native species, Pucallpa, Peru",Bosques Amazónicos,Agriculture Forestry and Other Land Use,ARR,AR-AM0003,Late to verify,Peru,"5,600",Latin America,06/04/2020,,
689,"Reforestation of degraded land in Chhattisgarh, India",Prakash Industries Limited,Agriculture Forestry and Other Land Use,ARR,AR-ACM0002,Late to verify,India,"5,007",Asia,06/04/2020,15/06/2002,14/06/2066
737,"TIST Program in Kenya, VCS 005",Clean Air Action Corporation,Agriculture Forestry and Other Land Use,ARR,AR-AMS0001,Registered,Kenya,"86,694",Africa,04/06/2020,01/01/2004,31/12/2033
487,"210 MW Musi Hydro Power Plant, Bengkulu",PT. PLN (Persero),Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Indonesia,"953,128",Asia,06/04/2020,01/08/2016,31/07/2026
688,Wayang Windu Phase 2 Geothermal Power Project,Star Energy Geothermal (Wayang Windu) Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,Indonesia,"794,832",Oceania,06/04/2020,,
1077,Cerro de Hula Wind Project,"Energia Eolica de Honduras, S.A.",Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,Honduras,"226,978",Latin America,06/04/2020,,
1113,The Valparaiso Project,Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0007,Registered,Brazil,"153,853",Latin America,06/04/2020,19/03/2011,18/03/2041
1118,Suruí Forest Carbon Project,Metareilá Association of the Suruí Indigenous P'pl,Agriculture Forestry and Other Land Use,REDD,VM0015,Late to verify,Brazil,"247,460",Latin America,06/04/2020,09/06/2009,08/06/2039
1085,EcoPlanet Bamboo Central America - Reforestation Project,"EcoPlanet Bamboo Group, LLC",Agriculture Forestry and Other Land Use,ARR,AR-ACM0001,Registered,Nicaragua,"40,815",Latin America,06/04/2020,01/06/2011,31/05/2031
1285,New Leaf Carbon Project,Tasmanian Land Conservancy,Agriculture Forestry and Other Land Use,IFM; REDD,VM0010,Late to verify,Australia,"43,106",Oceania,19/03/2014,20/10/2020,19/10/2030
1343,Kuzuko Lodge Private Game Reserve thicket restoration project,Spekboom Trading (Pty) Ltd,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Late to verify,South Africa,"44,206",Africa,06/04/2020,01/01/2014,31/12/2067
1596,"The Juma Sustainable Development Reserve Project: Reducing Greenhouse Gas Emissions from Deforestation and Forest Degradation plus forest management in the State of Amazonas, Brazil",Fundação Amazonas Sustentável - FAS,Agriculture Forestry and Other Land Use,REDD,VM0015,Registration requested,Brazil,"238,530",Latin America,,,
665,"Multi-Species Reforestation in Mato Grosso, Brazil",Multiple Proponents,Agriculture Forestry and Other Land Use,ARR,AR-AMS0006,Registered,Brazil,"15,512",Latin America,06/04/2020,01/11/1999,31/10/2039
796,"Alto Huayabamba: Carbon Dioxide sequestration through reforestation with small-scale farmers in Peru, San Martin Region",The PURE PROJECT SAS,Agriculture Forestry and Other Land Use,ARR,AR-AMS0001,Registered,Peru,"4,844",Latin America,06/04/2020,01/04/2008,31/03/2048
738,"Carbon Project in the Emas-Taquari Biodiversity Corridor, Goiás and Mato Grosso do Sul, Brazil",Multiple Proponents,Agriculture Forestry and Other Land Use,ARR,AR-AMS0001,Registered,Brazil,"6,870",Latin America,06/04/2020,06/12/2010,05/12/2040
607,Darkwoods Forest Carbon Project,Nature Conservancy of Canada,Agriculture Forestry and Other Land Use,IFM,VM0012,Verification approval requested,Canada,"124,847",North America,06/04/2020,01/04/2008,31/03/2108
838,Tensas River Basin Project,The Nature Conservancy,Agriculture Forestry and Other Land Use,ARR,AR-ACM0001,Late to verify,United States,"1,196",North America,06/04/2020,16/11/2007,15/11/2077
856,The Chocó-Darién Conservation Corridor REDD Project,Anthrotect S.A.S.,Agriculture Forestry and Other Land Use,REDD,VM0009,Late to verify,Colombia,"80,938",Latin America,06/04/2020,18/10/2010,17/10/2040
812,Bull Run Overseas Forest Carbon Project,Bull Run Overseas Ltd.,Agriculture Forestry and Other Land Use,REDD,VM0007,Late to verify,Belize,"12,315",Latin America,06/04/2020,01/01/2009,31/12/2038
904,"Reduced Emissions from Deforestation and Degradation in Community Forests – Oddar Meanchey, Cambodia",Royal Government of Cambodia-Forestry Admin,Agriculture Forestry and Other Land Use,REDD,VM0006,Late to verify,Cambodia,"204,792",Asia,06/04/2020,28/02/2008,27/02/2038
1587,Fatma WEPP,Derne Temiz Enerji A.S.,Energy industries (renewable/non-renewable sources),,ACM0002,Verification approval requested,Turkey,"110,484",Asia,11/06/2021,21/10/2016,20/10/2026
1112,The Russas Project,Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0007,Registered,Brazil,"120,147",Latin America,04/06/2020,17/03/2011,16/03/2041
945,Chongqing Youyang County Youchou Hydropower Project,Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"334,000",Asia,06/04/2020,,
877,"Sichuan Huadian Xixi River Hydro-electricity Development Co., Ltd. Luogu Hydroelectric Project","Sichuan Huadian Xixi River Hydroelec. Dev. Co., Lt",Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"176,372",Asia,10/08/2012,,
909,Grid Connected Wind Power Project in Tamil Nadu,Apraava Renewable Energy Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Verification approval requested,India,"54,105",Asia,11/05/2012,02/07/2020,01/07/2030
514,Promoting Sustainable Development through Natural Rubber Tree Plantations in Guatemala,Negocios Energeticos de Occidente S.A.,Agriculture Forestry and Other Land Use,ARR,AR-ACM0001,Registered,Guatemala,"46,434",Latin America,06/04/2020,01/06/2007,31/05/2049
225,"15 MW bundled gird connected renewable energy project in Maharashtra, India.",Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"22,203",Asia,06/04/2020,01/04/2016,31/03/2026
234,14 MW Wind Power Project in Maharashtra,Shah Promoters and Developers,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"21,094",Asia,08/12/2009,08/06/2017,07/06/2027
624,"15 MW Biomass Residue Based Power Project at Ghazipur, India",Sukhbir Agro Energy Limited,Energy industries (renewable/non-renewable sources),,ACM0006,Registered,India,"67,259",Asia,06/04/2020,,
630,13.65 MW Captive Wind Energy Project in Tirunelveli,Loyal Textiles Mills Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"16,249",Asia,06/04/2020,,
962,Forteko afforestation on degraded grasslands under extensive grazing,Multiple Proponents,Agriculture Forestry and Other Land Use,ARR,AR-ACM0001,Registered,Uruguay,"55,965",Latin America,06/04/2020,31/07/2007,30/07/2107
927,"13.75 MW wind power project in Davangere, Karnataka, India",Sargam Retails Pvt. Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"26,475",Asia,06/04/2020,,
1159,"14.7 MW Bundled Wind Power Project in the state of Maharashtra and Rajasthan, India.",Gangadhar Narsingdas Agrawal (HUF),Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"24,288",Asia,06/04/2020,,
1155,"14.70 MW Wind Power Project at Jath, Maharashtra",Agrawal Renewable Energy Private Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"23,411",Asia,06/04/2020,,
1131,"13.65 MW Wind Power Project of Khatau Narbheram & Co. in Tamil Nadu, India.",KHATAU NARBHERAM & CO.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"26,813",Asia,06/09/2013,,
1293,"14.4 MW Grid Connected Wind Power Project of Vaibhavlaxmi Clean Energy in Madhya Pradesh and Tamil Nadu, India",Vaibhavlaxmi Clean Energy LLP,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"45,421",Asia,06/04/2020,,
1582,Wind Grouped project by Hero Future Energies Private Limited (EKIESL-VCS-Aug-16-03),Hero Future Energies Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Verification approval requested,India,"171,293",Asia,08/06/2017,29/03/2016,28/03/2026
1583,Solar Grouped project by Hero Future Energies Private Limited (EKIESL-VCS-Aug-16-02),Clean Solar Power (Dhar) Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Under development,India,"55,242",Asia,,,
1584,Solar VCS Project by RSMML (EKIESL-VCS -Nov 2016-01),Rajasthan State Mines & Minerals Ltd,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"8,500",Asia,11/02/2017,,
365,"“20 MW biomass based cogeneration project” at Nelavoy Village, Andhra Pradesh, India",Sagar Sugars and Allied Products Limited,Manufacturing industries,,ACM0006,Late to verify,India,"34,019",Asia,23/03/2010,,
314,"15 MW Bundled grid-connected wind electricity generation project in  Radhapuram Taluk of Tirunelveli District in Tamil Nadu, India",Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"25,305",Asia,10/02/2010,,
8,15 MW Wind Energy Project in Maharashtra,M/s D. J. Malpani,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"25,848",Asia,19/03/2009,01/04/2016,31/03/2026
347,"8.5 MW Bundled grid-connected wind electricity generation project at Tirunelveli, Tamil Nadu, India",Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"19,456",Asia,06/04/2020,,
1041,OAxaca IV Wind Energy Project,CE OAXACA CUATRO S. DE R.L. DE C.V.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Mexico,"245,015",Latin America,06/04/2020,,
1042,Oaxaca III Wind Energy Project,CE OAXACA TRES S. DE R.L. DE C.V.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Mexico,"399,288",Latin America,20/05/2013,,
1043,Oaxaca II Wind Energy Project,CE OAXACA DOS S. DE R.L. DE C.V.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Mexico,"240,159",Latin America,31/05/2013,,
628,Generation of electricity in Maharashtra from Bundled Wind Energy Project Activity,RESURGE ENERGY PRIVATE LIMITED,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"61,494",Asia,06/04/2020,01/04/2016,31/03/2026
610,"4.50 MW Akkihebbal Mini Hydel Scheme, Cauvery Hydro Energy Ltd., India",Cauvery Hydro Energy Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"10,000",Asia,06/04/2020,,
